time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,target-POS_X,target-POS_Y,target-POS_Z,target-ROT_X,target-ROT_Y,target-ROT_Z,target-ROT_W
2065.0,-0.2867516976151212,-0.7578548734528952,1.7666548364820507,0.34364695800064005,1.2435382216582853,-0.6790155201094132,-0.6834164244121684,-0.00029433868683333836,0.00679465801753569,0.8252247545742195,-0.530307437554235,-0.054378477136365067,0.18660414608713766
2066.0,-0.2870121747251341,-0.7575038415407613,1.766440403801427,0.34437828455341846,1.2417946307043808,-0.6822026281571416,-0.6834352104682885,-0.00026946791040782445,0.006729193600781627,0.8259336239489556,-0.5290274338949381,-0.05402319040076166,0.187203413206077
2067.0,-0.287272651835147,-0.7571528096286276,1.7662259711208033,0.34510961110619687,1.2400510397504765,-0.6853897362048701,-0.6834540438268846,-0.00024448881895283714,0.006664047860403893,0.826639308628907,-0.5277466014265744,-0.053670175587067055,0.18780439389076178
2068.0,-0.28753312894515987,-0.7568017777164938,1.7660115384401796,0.3458409376589753,1.2383074487965722,-0.6885768442525986,-0.6834729250323749,-0.00021940071545909975,0.006599220634006336,0.8273418079617254,-0.5264649484906175,-0.05331943879504444,0.1884070812256709
2069.0,-0.2877936060551728,-0.75645074580436,1.7657971057595558,0.3465722642117537,1.2365638578426679,-0.691763952300327,-0.6834918546282736,-0.000194202902654525,0.006534711757032241,0.828041121317245,-0.5251824834277765,-0.052970986104412594,0.18901146827491405
2070.0,-0.28805408316518566,-0.7560997138922262,1.7655826730789321,0.3473035907645321,1.2348202668887633,-0.6949510603480553,-0.6835108331571836,-0.00016889468300738952,0.006470521062763773,0.8287372480874772,-0.5238992145779371,-0.052624823574779794,0.18961754808228956
2071.0,-0.2883145602751986,-0.7557486819800924,1.7653682403983084,0.3480349173173105,1.233076675934859,-0.6981381683957838,-0.6835298611607931,-0.0001434753587304452,0.00640664838232316,0.8294301876866026,-0.5226151502801011,-0.05228095724557777,0.19022531367134193
2072.0,-0.28857503738521145,-0.7553976500679587,1.7651538077176847,0.34876624387008887,1.2313330849809545,-0.7013252764435122,-0.6835489391798707,-0.00011794423178426369,0.006343093544673939,0.8301199395509659,-0.5213302988723282,-0.05193939313599642,0.19083475804542038
2073.0,-0.2888355144952244,-0.7550466181558249,1.7649393750370608,0.34949757042286733,1.2295894940270502,-0.7045123844912407,-0.6835680677542593,-9.230060388095915e-05,0.006279856376620707,0.8308065031390673,-0.520044668691675,-0.05160013724491808,0.1914458741877363
2074.0,-0.28909599160523725,-0.754695586243691,1.764724942356437,0.3502288969756457,1.227845903073146,-0.707699492538969,-0.6835872474228722,-6.65437764881642e-05,0.00621693670281083,0.8314898779315565,-0.5187582680741365,-0.051263195550852445,0.19205865506142267
2075.0,-0.2893564687152501,-0.7543445543315572,1.7645105096758134,0.3509602235284241,1.2261023121192416,-0.7108866005866975,-0.6836064787236885,-4.0673050832093494e-05,0.006154334345734758,0.8321700634312252,-0.5174711053545863,-0.05092857401187171,0.1926730936095921
2076.0,-0.28961694582526304,-0.7539935224194234,1.7642960769951896,0.3516915500812025,1.224358721165337,-0.714073708634426,-0.6836257621937476,-1.4687727901797204e-05,0.006092049125726723,0.8328470591629995,-0.5161831888667164,-0.050596278565545244,0.19328918275539594
2077.0,-0.28987742293527596,-0.7536424905072896,1.764081644314566,0.3524228766339809,1.2226151302114328,-0.7172608166821544,-0.6836450983691446,1.1412891547518678e-05,0.006030080860965806,0.8335208646739322,-0.5148945269429792,-0.0502663151288753,0.1939069154020832
2078.0,-0.29013790004528883,-0.7532914585951559,1.7638672116339422,0.35315420318675933,1.2208715392575282,-0.7204479247298827,-0.6836644877850256,3.7629506990613515e-05,0.005968429367476921,0.8341914795331957,-0.5136051279145268,-0.04993868959823217,0.1945262844330602
2079.0,-0.2903983771553017,-0.7529404266830221,1.7636527789533185,0.35388552973953774,1.219127948303624,-0.7236350327776111,-0.6836839309755827,6.396281812863502e-05,0.005907094459130846,0.8348589033320737,-0.5123150001111522,-0.049613407849289824,0.19514728271194945
2080.0,-0.2906588542653146,-0.7525893947708883,1.7634383462726948,0.3546168562923161,1.2173843573497196,-0.7268221408253396,-0.6837034284740495,9.04135248853341e-05,0.005846075947646495,0.8355231356839526,-0.5110241518612296,-0.049290475736961846,0.1957699030826501
2081.0,-0.2909193313753275,-0.7522383628587545,1.7632239135920709,0.35534818284509456,1.2156407663958153,-0.7300092488730681,-0.683722980812696,0.00011698232740347397,0.005785373642590158,0.8361841762243146,-0.5097325914916556,-0.048969899095337166,0.1963941383693973
2082.0,-0.2911798084853404,-0.7518873309466206,1.7630094809114472,0.3560795093978729,1.2138971754419108,-0.7331963569207964,-0.6837425885228233,0.00014366992604080558,0.0057249873513775945,0.8368420246107277,-0.5084403273277897,-0.0486516837376161,0.19701998137682264
2083.0,-0.2914402855953533,-0.7515362990344869,1.7627950482308234,0.35681083595065133,1.2121535844880065,-0.7363834649685248,-0.6837622521347605,0.00017047702136684453,0.0056649168792743815,0.8374966805228387,-0.5071473676933939,-0.04833583545604738,0.19764742489001394
2084.0,-0.2917007627053662,-0.7511852671223531,1.7625806155501997,0.35754216250342974,1.210409993534102,-0.7395705730162533,-0.6837819721778574,0.00019740431415877016,0.005605162029396996,0.8381481436623633,-0.5058537209105759,-0.04802236002186366,0.19827646167457666
2085.0,-0.2919612398153791,-0.7508342352102193,1.762366182869576,0.35827348905620815,1.2086664025801976,-0.7427576810639817,-0.6838017491804826,0.00022445250539783815,0.005545722602713618,0.8387964137530785,-0.5045593952997274,-0.04771126318521893,0.1989070844766936
2086.0,-0.292221716925392,-0.7504832032980855,1.7621517501889523,0.35900481560898656,1.2069228116262933,-0.7459447891117101,-0.6838215836700161,0.00025162229626570637,0.005486598398045231,0.8394414905408119,-0.5032643991794662,-0.04740255067512488,0.19953928602318663
2087.0,-0.2924821940354049,-0.7501321713859517,1.7619373175083286,0.35973614216176497,1.205179220672389,-0.7491318971594385,-0.6838414761728462,0.0002789143881402646,0.005427789212066755,0.8400833737934338,-0.5019687408665773,-0.047096228199387975,0.20017305902157745
2088.0,-0.29274267114541774,-0.7497811394738179,1.761722884827705,0.3604674687145434,1.2034356297184845,-0.7523190052071669,-0.6838614272143642,0.00030632948259267864,0.005369294839307204,0.8407220633008478,-0.5006724286759526,-0.04679230144454687,0.20080839616014892
2089.0,-0.29300314825543067,-0.7494301075616842,1.761508452147081,0.3611987952673218,1.2016920387645802,-0.7555061132548954,-0.6838814373189595,0.00033386828138286945,0.005311115072151776,0.8413575588749802,-0.49937547092053297,-0.04649077607580983,0.20144529010800646
2090.0,-0.2932636253654436,-0.7490790756495503,1.7612940194664573,0.3619301218201002,1.1999484478106757,-0.7586932213026238,-0.6839015070100151,0.00036153148645620345,0.005253249700842094,0.8419898603497724,-0.4980778759112487,-0.046191657736991555,0.20208373351514017
2091.0,-0.29352410247545646,-0.7487280437374165,1.7610795867858335,0.3626614483728786,1.1982048568567714,-0.7618803293503522,-0.6839216368099027,0.0003893197999394124,0.005195698513477301,0.8426189675811684,-0.49677965195696056,-0.045894952050451854,0.2027237190124862
2092.0,-0.29378457958546933,-0.7483770118252827,1.7608651541052098,0.363392774925657,1.196461265902867,-0.7650674373980807,-0.6839418272399783,0.00041723392413729396,0.005138461296015473,0.8432448804471075,-0.4954808073644009,-0.045600664617032965,0.20336523921198957
2093.0,-0.29404505669548225,-0.7480259799131489,1.7606507214245861,0.36412410147843544,1.1947176749489627,-0.7682545454458091,-0.6839620788205772,0.0004452745615284824,0.005081537832274496,0.843867598847512,-0.4941813504381144,-0.04530880101599791,0.20400828670666574
2094.0,-0.2943055338054951,-0.7476749480010152,1.7604362887439624,0.36485542803121385,1.1929740839950582,-0.7714416534935374,-0.6839823920710094,0.0004734424147617884,0.005024927903932608,0.8444871227042777,-0.4928812894803995,-0.045019366804968465,0.20465285407066364
2095.0,-0.29456601091550805,-0.7473239160888814,1.7602218560633387,0.36558675458399226,1.191230493041154,-0.7746287615412659,-0.6840027675095544,0.0005017381866524138,0.004968631290530476,0.8451034519612647,-0.4915806327912497,-0.04473236751986387,0.20529893385932813
2096.0,-0.2948264880255209,-0.7469728841767476,1.760007423382715,0.3663180811367706,1.1894869020872496,-0.7778158695889943,-0.6840232056534572,0.0005301625801783748,0.004912647769471312,0.8457165865842844,-0.490279388668294,-0.04444780867483947,0.205946518609263
2097.0,-0.29508696513553384,-0.7466218522646138,1.759792990702091,0.3670494076895491,1.187743311133345,-0.7810029776367228,-0.6840437070189237,0.0005587162984765602,0.004856977116022496,0.8463265265610904,-0.4889775654067388,-0.04416569576222523,0.20659560083839418
2098.0,-0.2953474422455467,-0.7462708203524799,1.7595785580214673,0.36778073424232743,1.1859997201794408,-0.7841900856844511,-0.6840642721211152,0.0005874000448383918,0.004801619103316751,0.8469332719013669,-0.4876751712993093,-0.0438860342524649,0.20724617304603252
2099.0,-0.29560791935555963,-0.7459197884403461,1.7593641253408436,0.36851206079510584,1.1842561292255365,-0.7873771937321796,-0.6840849014741437,0.000616214522707114,0.004746573502352858,0.8475368226367184,-0.4863722146361897,-0.0436088295940554,0.207898227712938
2100.0,-0.2958683964655725,-0.7455687565282124,1.75914969266022,0.36924338734788426,1.182512538271632,-0.7905643017799081,-0.6841055955910692,0.0006451604356730693,0.004691840081997134,0.8481371788206571,-0.4850687037049655,-0.04333408721348591,0.20855175730138323
2101.0,-0.2961288735755854,-0.7452177246160786,1.7589352599795962,0.36997471390066267,1.1807689473177276,-0.7937514098276365,-0.6841263549838922,0.0006742384874702106,0.004637418608984617,0.8487343405285929,-0.4837646467905647,-0.043061812515177475,0.2092067542552166
2102.0,-0.2963893506855983,-0.7448666927039448,1.7587208272989725,0.3707060404534411,1.179025356363823,-0.7969385178753648,-0.6841471801635509,0.0007034493819721988,0.004583308847919895,0.8493283078578203,-0.4824600521751989,-0.042792010881422815,0.20986321099992764
2103.0,-0.2966498277956112,-0.744515660791811,1.7585063946183488,0.37143736700621943,1.1772817654099188,-0.8001256259230933,-0.6841680716399159,0.0007327938231888112,0.004529510561278954,0.8499190809275088,-0.4811549281383049,-0.04252468767232625,0.21052111994270978
2104.0,-0.2969103049056241,-0.7441646288796772,1.7582919619377249,0.37216869355899784,1.1755381744560145,-0.8033127339708217,-0.6841890299217862,0.0007622725152616923,0.004476023509409288,0.8505066598786883,-0.47984928295648627,-0.04225984822574377,0.21118047347252636
2105.0,-0.29717078201563696,-0.7438135969675435,1.7580775292571011,0.37290002011177625,1.1737945835021102,-0.8064998420185502,-0.6842100555168833,0.000791886162460731,0.004422847450532341,0.8510910448742397,-0.4785431249034546,-0.0419974978572231,0.21184126396017408
2106.0,-0.2974312591256499,-0.7434625650554096,1.7578630965764774,0.37363134666455466,1.1720509925482057,-0.8096869500662786,-0.6842311489318477,0.0008216354691803485,0.00436998214074398,0.851672236098881,-0.4772364622499715,-0.04173764185994455,0.21250348375834852
2107.0,-0.29769173623566275,-0.7431115331432758,1.7576486638958537,0.3743626732173331,1.1703074015943014,-0.8128740581140069,-0.6842523106722341,0.0008515211399353802,0.004317427334015883,0.8522502337591551,-0.4759293032637896,-0.0414802855046617,0.21316712520170847
2108.0,-0.2979522133456757,-0.742760501231142,1.75743423121523,0.3750939997701115,1.1685638106403968,-0.8160611661617354,-0.6842735412425066,0.0008815438793573944,0.0042651827821970495,0.8528250380834187,-0.4746216562095948,-0.041225434039641996,0.21383218060694223
2109.0,-0.29821269045568854,-0.7424094693190082,1.7572197985346063,0.3758253263228899,1.1668202196864925,-0.8192482742094639,-0.6842948411460342,0.0009117043921907861,0.004213248235014497,0.8533966493218273,-0.4733135293489474,-0.040973092690607824,0.21449864227283183
2110.0,-0.29847316756570147,-0.7420584374068744,1.7570053658539826,0.3765566528756683,1.1650766287325882,-0.8224353822571923,-0.6843162108850857,0.0009420033832887587,0.004161623440075521,0.8539650677463243,-0.47200493094022405,-0.04072326666067806,0.21516650248031943
2111.0,-0.29873364467571434,-0.7417074054947407,1.7567909331733589,0.3772879794284467,1.163333037778684,-0.8256224903049206,-0.684337650960826,0.0009724415576096886,0.004110308142867711,0.8545302936506273,-0.4706958692385603,-0.040475961130309275,0.21583575349257308
2112.0,-0.29899412178572726,-0.7413563735826069,1.7565765004927352,0.37801930598122513,1.1615894468247794,-0.8288095983526491,-0.6843591618733114,0.0010030196202131351,0.004059302086761668,0.8550923273502146,-0.46938635249579036,-0.04023118125723721,0.21650638755505208
2113.0,-0.29925459889574013,-0.741005341670473,1.7563620678121112,0.37875063253400354,1.159845855870875,-0.8319967064003776,-0.6843807441214838,0.0010337382762558613,0.00400860501301091,0.8556511691823129,-0.4680763889603914,-0.039988932176419,0.2171783968955736
2114.0,-0.29951507600575306,-0.7406543097583392,1.7561476351314875,0.37948195908678195,1.1581022649169705,-0.835183814448106,-0.6844023982031677,0.0010645982309881938,0.003958216660754313,0.8562068195058823,-0.4667659868774239,-0.0397492189999747,0.21785177372437908
2115.0,-0.2997755531157659,-0.7403032778462054,1.7559332024508638,0.38021328563956036,1.1563586739630662,-0.8383709224958343,-0.6844241246150647,0.0010956001897495724,0.0039081367670174005,0.8567592787016044,-0.4654551544884739,-0.03951204681713003,0.2185265102342005
2116.0,-0.30003603022577885,-0.7399522459340717,1.75571876977024,0.38094461219233877,1.154615083009162,-0.8415580305435628,-0.6844459238527497,0.0011267448579656558,0.003858365066712832,0.8573085471718677,-0.4641439000315952,-0.03927742069415856,0.21920259860032734
2117.0,-0.3002965073357917,-0.7396012140219379,1.7555043370896164,0.3816759387451172,1.1528714920552576,-0.8447451385912913,-0.6844677964106656,0.0011580329411431667,0.003808901292642594,0.8578546253407529,-0.46283223174125127,-0.039045345674323974,0.21988003098067335
2118.0,-0.30055698444580464,-0.7392501821098041,1.7552899044089927,0.3824072652978956,1.151127901101353,-0.8479322466390197,-0.6844897427821195,0.0011894651448670149,0.0037597451754992073,0.8583975136540201,-0.4615201578482573,-0.03881582677782341,0.22055879951584367
2119.0,-0.3008174615558175,-0.7388991501976703,1.755075471728369,0.383138591850674,1.1493843101474488,-0.851119354686748,-0.684511763459277,0.0012210421747958639,0.003710896443867351,0.8589372125790941,-0.4602076865797224,-0.03858886900173013,0.2212388963292018
2120.0,-0.30107793866583044,-0.7385481182855365,1.754861039047745,0.3838699184034524,1.1476407191935445,-0.8543064627344764,-0.6845338589331592,0.0012527647366583489,0.003662354824224681,0.8594737226050501,-0.4588948261589918,-0.0383644773199368,0.22192031352693764
2121.0,-0.3013384157758433,-0.7381970863734026,1.7546466063671213,0.3846012449562308,1.14589712823964,-0.8574935707822049,-0.6845560296936375,0.0012846335362488859,0.003614120040943733,0.8600070442425983,-0.4575815848055889,-0.03814265668309865,0.22260304319813481
2122.0,-0.3015988928858562,-0.7378460544612689,1.7544321736864976,0.3853325715090092,1.1441535372857357,-0.8606806788299334,-0.6845782762294287,0.0013166492794241882,0.0035661918162932793,0.8605371780240704,-0.4562679707351576,-0.03792341201857759,0.223287077414838
2123.0,-0.3018593699958691,-0.7374950225491351,1.754217741005874,0.3860638980617876,1.1424099463318313,-0.8638677868776617,-0.684600599028091,0.001348812672099256,0.003518569870440094,0.8610641245034042,-0.4549539921594051,-0.03770674823038546,0.22397240823212208
2124.0,-0.302119847105882,-0.7371439906370013,1.7540033083252502,0.386795224614566,1.1406663553779268,-0.8670548949253902,-0.6846229985760195,0.0013811244202428033,0.0034712539214498267,0.8615878842561283,-0.45363965728604316,-0.037492670199128234,0.22465902768815935
2125.0,-0.3023803242158949,-0.7367929587248675,1.7537888756446265,0.3875265511673444,1.1389227644240225,-0.8702420029731186,-0.6846454753584413,0.0014135852298742674,0.00342424368528918,0.8621084578793473,-0.45232497431873175,-0.0372811827819501,0.22534692780428775
2126.0,-0.30264080132590776,-0.7364419268127337,1.7535744429640028,0.3882578777201228,1.137179173470118,-0.8734291110208471,-0.6846680298594127,0.0014461958070591321,0.003377538875826605,0.8626258459917268,-0.4510099514570207,-0.03707229081247815,0.22603610058508056
2127.0,-0.3029012784359207,-0.7360908949006,1.753360010283379,0.3889892042729012,1.1354355825162137,-0.8766162190685755,-0.6846906625618117,0.0014789568579053058,0.0033311392048348126,0.8631400492334764,-0.4496945968962925,-0.03686599910076663,0.2267265380184138
2128.0,-0.30316175554593355,-0.7357398629884662,1.7531455776027551,0.3897205308256796,1.1336919915623094,-0.8798033271163038,-0.6847133739473369,0.0015118690885589786,0.0032850443819915087,0.8636510682663362,-0.44837891882770453,-0.03666231243324179,0.22741823207553588
2129.0,-0.3034222326559465,-0.7353888310763323,1.7529311449221314,0.390451857378458,1.131948400608405,-0.8829904351640323,-0.6847361644964999,0.001544933205200938,0.0032392541148816706,0.8641589037735595,-0.4470629254381325,-0.03646123557264674,0.2281111747111365
2130.0,-0.30368270976595935,-0.7350377991641985,1.7527167122415077,0.3911831839312364,1.1302048096545005,-0.8861775432117608,-0.6847590346886238,0.0015781499140420097,0.0031937681089978798,0.8646635564598971,-0.4457466249101122,-0.03626277325798691,0.2288053578634159
2131.0,-0.30394318687597227,-0.7346867672520647,1.752502279560884,0.3919145104840148,1.1284612187005962,-0.8893646512594892,-0.6847819850018367,0.001611519921320026,0.003148586067743736,0.8651650270515817,-0.44443002542178295,-0.036066930204475656,0.22950077345415407
2132.0,-0.30420366398598514,-0.7343357353399309,1.7522878468802603,0.39264583703679323,1.1267176277466917,-0.8925517593072176,-0.6848050159130684,0.0016450439332948014,0.003103707692433774,0.8656633162963108,-0.4431131351468293,-0.03587371110347898,0.23019741338878083
2133.0,-0.30446414109599806,-0.7339847034277972,1.7520734141996366,0.39337716358957164,1.1249740367927874,-0.895738867354946,-0.6848281278980455,0.0016787226562449895,0.003059132682296309,0.8661584249632315,-0.4417959622544254,-0.03568312062246243,0.23089526955644496
2134.0,-0.30472461820601093,-0.7336336715156634,1.7518589815190129,0.39410849014235005,1.123230445838883,-0.8989259754026744,-0.6848513214312872,0.0017125567964634825,0.003014860734473934,0.8666503538429223,-0.4404785149091766,-0.03549516340493605,0.2315943338300847
2135.0,-0.3049850953160238,-0.7332826396035296,1.7516445488383892,0.39483981669512846,1.1214868548849788,-0.9021130834504029,-0.684874596986101,0.001746547060253796,0.0029708915440260913,0.8671391037473782,-0.43916080127106266,-0.03530984407040148,0.2322945980664977
2136.0,-0.3052455724260367,-0.7329316076913958,1.7514301161577652,0.3955711432479069,1.1197432639310743,-0.9053001914981312,-0.6848979550345776,0.001780694153926038,0.002927224803930456,0.8676246755099922,-0.4378428294953812,-0.03512716721429768,0.23299605410641136
2137.0,-0.30550604953604965,-0.7325805757792619,1.7512156834771415,0.3963024698006853,1.11799967297717,-0.9084872995458597,-0.6849213960475877,0.001814998783792536,0.0028838602050842016,0.8681070699855395,-0.4365246077326905,-0.03494713740794803,0.2336986937745529
2138.0,-0.3057665266460625,-0.7322295438671282,1.7510012507965178,0.3970337963534637,1.1162560820232654,-0.9116744075935881,-0.6849449204947768,0.0018494616561642793,0.002840797436306622,0.8685862880501592,-0.43520614412875186,-0.03476975919850676,0.23440250887972064
2139.0,-0.3060270037560754,-0.7318785119549944,1.750786818115894,0.3977651229062421,1.1145124910693611,-0.9148615156413166,-0.6849685288445617,0.0018840834773467471,0.0027980361843394225,0.8690623306013382,-0.43388744682447417,-0.03459503710890659,0.2351074912148543
2140.0,-0.3062874808660883,-0.7315274800428606,1.7505723854352704,0.3984964494590205,1.1127689001154568,-0.918048623689045,-0.6849922215641249,0.0019188649536358501,0.002755576133849899,0.8695351985578924,-0.43256852395585577,-0.03442297563780511,0.23581363255710622
2141.0,-0.3065479579761012,-0.7311764481307268,1.7503579527546467,0.39922777601179893,1.1110253091615525,-0.9212357317367734,-0.6850159991194111,0.0019538067913137114,0.0027134169674320058,0.8700048928599502,-0.43124938365392856,-0.034253579259533165,0.23652092466791272
2142.0,-0.3068084350861141,-0.730825416218593,1.750143520074023,0.39995910256457734,1.109281718207648,-0.9244228397845018,-0.6850398619751235,0.0019889096966452732,0.0026715583656075903,0.8704714144689335,-0.4299300340447007,-0.03408685242404158,0.23722935929306488
2143.0,-0.307068912196127,-0.7304743843064592,1.7499290873933993,0.40069042911735575,1.1075381272537437,-0.9276099478322303,-0.6850638105947174,0.0020241743758733846,0.002630000006829031,0.8709347643675418,-0.4286104832491005,-0.03392279955684998,0.23793892816278037
2144.0,-0.3073293893061399,-0.7301233523943255,1.7497146547127753,0.40142175567013416,1.1057945362998394,-0.9307970558799586,-0.6850878454403989,0.002059601535215519,0.0025887415674806097,0.8713949435597313,-0.42729073938291945,-0.033761425058994154,0.2386496229917752
2145.0,-0.30758986641615277,-0.7297723204821916,1.7495002220321516,0.4021530822229126,1.1040509453459348,-0.9339841639276871,-0.6851119669731173,0.00209519188085925,0.0025477827218802485,0.8718519530706991,-0.425970810556756,-0.03360273330697441,0.2393614354793354
2146.0,-0.3078503435261657,-0.7294212885700578,1.749285789351528,0.402884408775691,1.1023073543920305,-0.9371712719754156,-0.6851361756525637,0.002130946118958532,0.0025071231422813672,0.8723057939468633,-0.4246507048759592,-0.03344672865270446,0.2400743573093889
2147.0,-0.30811082063617856,-0.729070256657924,1.7490713566709042,0.40361573532846934,1.1005637634381262,-0.9403583800231439,-0.6851604719371647,0.002166864955629351,0.0024667624988748416,0.8727564672558447,-0.42333043044057145,-0.03329341542345996,0.24078838015057796
2148.0,-0.3083712977461915,-0.7287192247457902,1.7488569239902805,0.40434706188124775,1.0988201724842217,-0.9435454880708724,-0.6851848562840799,0.002202949096946044,0.0024267004597904873,0.8732039740864488,-0.4220099953452731,-0.033142797921827276,0.24150349565633136
2149.0,-0.30863177485620436,-0.7283681928336565,1.7486424913096568,0.40507838843402616,1.0970765815303174,-0.9467325961186007,-0.6852093291491956,0.002239199248936667,0.002386936691099323,0.8736483155486467,-0.4206894076793261,-0.03299488042565297,0.242219695464937
2150.0,-0.3088922519662173,-0.7280171609215227,1.748428058629033,0.40580971498680457,1.0953329905764129,-0.9499197041663292,-0.6852338909871224,0.0022756161175796277,0.002347470856814707,0.8740894927735552,-0.41936867552651697,-0.03284966718799248,0.24293697119961424
2151.0,-0.30915272907623015,-0.7276661290093889,1.7482136259484093,0.406541041539583,1.0935893996225086,-0.9531068122140577,-0.6852585422511902,0.0023122004087990783,0.002308302618895433,0.8745275069134185,-0.4180478069651013,-0.03270716243706059,0.24365531446858696
2152.0,-0.309413206186243,-0.7273150970972551,1.7479991932677854,0.40727236809236134,1.0918458086686043,-0.9562939202617861,-0.6852832833934437,0.0023489528284611413,0.002269431637246355,0.8749623591415886,-0.41672681006774775,-0.03256737037618066,0.24437471686515677
2153.0,-0.30967368329625594,-0.7269640651851212,1.7477847605871617,0.4080036946451398,1.0901022177147,-0.9594810283095145,-0.6853081148646384,0.0023858740823695587,0.0022308575697209676,0.8753940506525064,-0.41540569290148155,-0.03243029518373444,0.24509516996777575
2154.0,-0.3099341604062688,-0.7266130332729874,1.747570327906538,0.40873502119791816,1.0883586267607956,-0.9626681363572428,-0.6853330371142367,0.0024229648762619516,0.0021925800721229877,0.8758225826616808,-0.41408446352762884,-0.0322959410131128,0.24581666534012003
2155.0,-0.31019463751628173,-0.7262620013608537,1.7473558952259143,0.40946634775069657,1.0866150358068911,-0.9658552444049713,-0.6853580505904037,0.002460225915805435,0.0021545987982089093,0.8762479564056704,-0.4127631300017603,-0.032164311992666,0.24653919453116324
2156.0,-0.3104551146262946,-0.7259109694487199,1.7471414625452906,0.410197674303475,1.0848714448529866,-0.9690423524526998,-0.6853831557400024,0.00249765790659269,0.002116913399688808,0.8766701731420624,-0.4114417003736358,-0.032035412225653884,0.2472627490752497
2157.0,-0.31071559173630753,-0.7255599375365861,1.7469270298646669,0.4109290008562534,1.0831278538990823,-0.9722294605004281,-0.6854083530085896,0.0025352615541379755,0.002079523526229324,0.8770892341494535,-0.41012018268714884,-0.03190924579019739,0.2479873204921689
2158.0,-0.3109760688463204,-0.7252089056244523,1.7467125971840431,0.4116603274090318,1.081384262945178,-0.9754165685481566,-0.6854336428404137,0.0025730375638725878,0.0020424288254550643,0.8775051407274286,-0.4087985849802696,-0.03178581673922935,0.24871290028722903
2159.0,-0.3112365459563333,-0.7248578737123185,1.7464981645034194,0.4123916539618102,1.0796406719912737,-0.9786036765958851,-0.6854590256784067,0.0026109866411414065,0.002005628942951171,0.8779178941965416,-0.40747691528499047,-0.03166512910044568,0.24943947995133142
2160.0,-0.3114970230663462,-0.7245068418001848,1.7462837318227955,0.4131229805145886,1.0778970810373694,-0.9817907846436134,-0.6854845019641836,0.0026491094911982316,0.00196912352226436,0.8783274958982943,-0.40615518162727,-0.03154718687625701,0.2501670509610443
2161.0,-0.3117575001763591,-0.724155809888051,1.7460692991421718,0.41385430706736703,1.0761534900834648,-0.9849778926913418,-0.6855100721380369,0.0026874068192017583,0.001932912204905976,0.8787339471951153,-0.40483339202697716,-0.03143199404374024,0.2508956047786778
2162.0,-0.312017977286372,-0.7238047779759171,1.745854866461548,0.41458563362014544,1.0744098991295603,-0.9881650007390703,-0.6855357366389316,0.002725879330211893,0.0018969946303529772,0.87913724947034,-0.4035115544978362,-0.031319554554590796,0.251625132852358
2163.0,-0.3122784543963849,-0.7234537460637833,1.7456404337809244,0.41531696017292385,1.072666308175656,-0.9913521087867987,-0.6855614959045032,0.0027645277291851525,0.0018613704360508077,0.8795374041281895,-0.4021896770473713,-0.031209872335074672,0.25235562661610195
2164.0,-0.3125389315063978,-0.7231027141516495,1.7454260011003007,0.41604828672570227,1.0709227172217517,-0.9945392168345272,-0.685587350371051,0.0028033527209708267,0.0018260392574150353,0.8799344125937486,-0.4008677676768504,-0.031102951285980885,0.25308707748989284
2165.0,-0.31279940861641065,-0.7227516822395157,1.745211568419677,0.4167796132784807,1.0691791262678474,-0.9977263248822555,-0.6856133004735366,0.0028423550103065867,0.0017910007278337525,0.8803282763129461,-0.39954583438123115,-0.030998795282573762,0.2538194768797544
2166.0,-0.31305988572642357,-0.722400650327382,1.7449971357390532,0.4175109398312591,1.0674355353139429,-1.000913432929984,-0.685639346645578,0.0028815353018147513,0.0017562544786689505,0.8807189967525315,-0.3982238851491045,-0.03089740817454611,0.254552816177827
2167.0,-0.3133203628364365,-0.7220496184152482,1.7447827030584295,0.4182422663840375,1.0656919443600386,-1.0041005409777126,-0.6856654893194459,0.002920894299997638,0.001721800139259419,0.8811065754000554,-0.3969019279626405,-0.030798793785972244,0.2552870867624418
2168.0,-0.31358083994644936,-0.7216985865031144,1.7445682703778056,0.4189735929368159,1.0639483534061343,-1.0072876490254408,-0.6856917289260605,0.002960432709233886,0.0016876373369225373,0.8814910137638463,-0.3955799707975329,-0.03070295591526129,0.25602227999819743
2169.0,-0.31384131705646223,-0.7213475545909805,1.7443538376971819,0.4197049194895943,1.0622047624522297,-1.0104747570731694,-0.6857180658949862,0.003000151233774062,0.001653765696955814,0.8818723133729891,-0.39425802162294304,-0.030609898335110283,0.25675838723603506
2170.0,-0.31410179416647516,-0.7209965226788467,1.7441394050165582,0.4204362460423727,1.0604611714983254,-1.0136618651208977,-0.6857445006544277,0.0030400505777366735,0.0016201848426400933,0.882250475777304,-0.3929360884014473,-0.030519624792458306,0.25749539981331415
2171.0,-0.314362271276488,-0.720645490766713,1.7439249723359345,0.4211675725951511,1.058717580544421,-1.016848973168626,-0.685771033631228,0.0030801314451038633,0.0015868943952407621,0.8826255025473229,-0.3916141790889796,-0.030432139008440676,0.25823330905388897
2172.0,-0.31462274838650095,-0.7202944588545792,1.7437105396553108,0.42189889914792955,1.0569739895905166,-1.0200360812163547,-0.6857976652508608,0.003120394539717443,0.001553893974010609,0.8829973952742682,-0.3902923016347785,-0.030347444678342356,0.2589721062681842
