time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,target-POS_X,target-POS_Y,target-POS_Z
31.0,-1.2860393275881818,-2.784272279708452,-2.1261113211214577,2.1257297862366955,1.3577442899174708,3.0431156269520114,0.0008485349897149538,1.004859180397138,0.10520098181348689
32.0,-1.2874367566165712,-2.78426089407519,-2.1260648255906363,2.125391182236467,1.3607993561499923,3.043651775144511,0.0010411916080703756,1.0048691903430182,0.1052046282722873
33.0,-1.2888349830570025,-2.784247754003993,-2.126014942035106,2.12505008358382,1.3638553978336707,3.044186761643338,0.001233829242859156,1.0048795178329468,0.10520839030487812
34.0,-1.2902339871325075,-2.7842328619926544,-2.125961672246578,2.1247064883028366,1.366912394498432,3.04472059448372,0.00142644730136127,1.0048901628351474,0.10521226789968408
35.0,-1.2916337490410081,-2.784216220616894,-2.1259050180376136,2.1243603945487486,1.369970325653105,3.0452532816647415,0.0016190451909169267,1.004901125316867,0.10521626104477436
36.0,-1.2930342489564295,-2.7841978325301726,-2.1258449812416074,2.1240118006074598,1.373029170786491,3.045784831149743,0.0018116223189283947,1.0049124052443752,0.10522036972786258
37.0,-1.294435467029815,-2.784177700463498,-2.1257815637127666,2.123660704895059,1.3760889093684368,3.0463152508667184,0.002004178092861817,1.0049240025829653,0.10522459393630687
38.0,-1.2958373833904424,-2.784155827225218,-2.1257147673260905,2.1233071059573274,1.3791495208509104,3.046844548708706,0.002196711920249046,1.004935917296954,0.10522893365710992
39.0,-1.2972399781469424,-2.784132215700811,-2.1256445939773467,2.122951002469245,1.3822109846690769,3.0473727325341833,0.0023892232086894574,1.0049481493496812,0.10523338887691902
40.0,-1.298643231388417,-2.78410686885267,-2.1255710455830448,2.12259239323449,1.3852732802423773,3.047899810167449,0.002581711365851779,1.0049606987035105,0.105237959582026
41.0,-1.300047123185563,-2.7840797897198706,-2.1254941240804124,2.1222312771849343,1.388336386975611,3.0484257893990088,0.0027741757994759085,1.0049735653198293,0.10524264575836746
42.0,-1.3014516335917912,-2.784050981417942,-2.1254138314273643,2.1218676533801353,1.3914002842600153,3.0489506779859568,0.0029666159173747384,1.0049867491590487,0.10524744739152467
43.0,-1.3028567426443511,-2.7840204471386234,-2.125330169602475,2.121501521006825,1.394464951474351,3.049474483652353,0.003159031127435977,1.005000250180604,0.10525236446672362
44.0,-1.3042624303654549,-2.7839881901496124,-2.125243140604946,2.121132879378389,1.397530367985987,3.049997214089596,0.0033514208376239684,1.005014068342954,0.10525739696883515
45.0,-1.3056686767634016,-2.783954213794314,-2.125152746454573,2.1207617279343505,1.4005965131519853,3.0505188769567972,0.0035437844559815202,1.0050282036035825,0.10526254488237494
46.0,-1.307075461833702,-2.7839185214915694,-2.125058989191712,2.1203880662398373,1.4036633663201892,3.051039479881149,0.0037361213906317225,1.0050426559189967,0.10526780819150355
47.0,-1.3084827655602054,-2.7838811167353934,-2.1249618708772404,2.1200118939850627,1.4067309068303113,3.0515590304582885,0.003928431049779762,1.0050574252447293,0.10527318688002649
48.0,-1.3098905679162236,-2.7838420030946875,-2.1248613935925222,2.1196332109847806,1.4097991140150197,3.0520775362526633,0.0041207128417147494,1.0050725115353367,0.10527868093139423
49.0,-1.3112988488656585,-2.783801184212959,-2.1247575594393666,2.119252017177754,1.4128679672010291,3.0525950047978903,0.004312966174811546,1.0050879147444007,0.10528429032870235
50.0,-1.3127075883641262,-2.7837586638080265,-2.12465037053999,2.118868312626211,1.4159374457101883,3.053111443597113,0.004505190457532564,1.0051036348245275,0.10529001505469149
51.0,-1.314116766360084,-2.7837144456717207,-2.1245398290369675,2.1184820975153,1.4190075288605715,3.0536268601233574,0.004697385098429618,1.0051196717273487,0.10529585509174741
52.0,-1.3155263627959533,-2.7836685336695743,-2.124425937093195,2.1180933721525337,1.4220781959675635,3.054141261819882,0.004889549506145704,1.0051360254035206,0.10530181042190112
53.0,-1.3169363576092468,-2.783620931740513,-2.124308696891841,2.1177021369672446,1.4251494263449536,3.0546546561005288,0.0050816830894168654,1.0051526958027255,0.1053078810268289
54.0,-1.31834673073369,-2.7835716438965314,-2.124188110636298,2.1173083925100187,1.428221199306021,3.0551670503500685,0.005273785257073967,1.0051696828736707,0.10531406688785228
55.0,-1.319757462100345,-2.783520674222364,-2.124064180550135,2.1169121394521335,1.4312934941646231,3.055678451924547,0.005465855418044546,1.0051869865640892,0.10532036798593822
56.0,-1.3211685316387323,-2.7834680268751537,-2.1239369088770492,2.1165133785849983,1.4343662902362846,3.056188868151624,0.005657892981354623,1.00520460682074,0.10532678430169908
57.0,-1.3225799192779504,-2.7834137060841098,-2.12380629788081,2.116112110819577,1.4374395668392816,3.0566983063309134,0.005849897356130511,1.005222543589408,0.10533331581539271
58.0,-1.3239916049477969,-2.783357716150158,-2.12367234984521,2.1157083371858185,1.4405133032957298,3.0572067737343205,0.006041867951600644,1.005240796814904,0.10533996250692257
59.0,-1.3254035685798846,-2.783300061445589,-2.123535067074007,2.1153020588320772,1.4435874789326668,3.0577142776063746,0.006233804177097378,1.0052593664410652,0.10534672435583763
60.0,-1.3268157901087585,-2.7832407464136963,-2.1233944518908694,2.114893277024534,1.4466620730831368,3.0582208251645615,0.006425705442058837,1.0052782524107557,0.10535360134133262
