time,ur20-shoulder_pan_joint,ur20-shoulder_lift_joint,ur20-elbow_joint,ur20-wrist_1_joint,ur20-wrist_2_joint,ur20-wrist_3_joint,target-POS_X,target-POS_Y,target-POS_Z,target-ROT_X,target-ROT_Y,target-ROT_Z,target-ROT_W
0.0,1.2389509086248833,-0.7900680888237025,2.4390891144114586,-2.016452804767399,1.2596772635835336,0.1172898923761584,0.007792577147483826,1.0042110681533813,0.10631570219993591,7.11407346727457e-06,0.573596344759556,0.8191381038151232,1.0297123691345784e-05
1.0,1.255361210433357,-0.7900737775761253,2.4385341687669624,-2.0141303304820317,1.275005200111085,0.11117019649824077,-0.0026557950768619776,1.0043760538101196,0.1062147319316864,1.2226762361782922e-05,0.5735649476050831,0.8191600885816019,2.0655381317438426e-06
2.0,1.2635663613375938,-0.7900766219523367,2.438256695944714,-2.0129690933393483,1.2826691683748606,0.10811034855928195,-0.007881452329456806,1.0043995380401611,0.10615034401416779,1.233493520825393e-05,0.5735651217678348,0.8191599666338661,1.923947044024359e-06
3.0,1.2717715122418305,-0.7900794663285481,2.4379792231224657,-2.0118078561966644,1.2903331366386364,0.10505050062032315,-0.013107397593557835,1.0043836832046509,0.10607708990573883,1.0590303326204032e-05,0.5735754627897922,0.8191527259014193,4.647092636656223e-06
4.0,1.2799766631460674,-0.7900823107047595,2.4377017503002176,-2.010646619053981,1.297997104902412,0.10199065268136433,-0.01833386719226837,1.0043283700942993,0.10599448531866074,6.876345954092185e-06,0.5735964219321854,0.8191380497820978,9.924292678372428e-06
5.0,1.2933973796883311,-0.789597497278997,2.436642900604887,-2.0088076500695387,1.310549036637348,0.09707543641005355,-0.026769835501909256,1.0045245885849,0.10560901463031769,9.039327810591891e-06,0.5735828837309215,0.8191475296699725,6.692686848123387e-06
6.0,1.3001077379594632,-0.7893550905661157,2.436113475757222,-2.007888165577318,1.316825002504816,0.09461782827439816,-0.030991146340966225,1.0045843124389648,0.1054072305560112,8.432243072851958e-06,0.5735863407855287,0.8191451089625168,7.480044287998293e-06
7.0,1.306818096230595,-0.7891126838532344,2.4355840509095565,-2.006968681085097,1.323100968372284,0.09216022013874277,-0.035214755684137344,1.0046179294586182,0.10519950091838837,6.694960998894369e-06,0.5735964991037449,0.8191379957475428,9.685236223271072e-06
8.0,1.322701897823327,-0.7888518591664773,2.4340958368791323,-2.0044172463437713,1.3379710901819162,0.08642253810945538,-0.045161474496126175,1.004798412322998,0.10491620004177094,9.377756738097676e-06,0.5735781345866926,0.8191508550955635,5.68460650079312e-06
9.0,1.3306437986196928,-0.7887214468230987,2.4333517298639205,-2.0031415289731083,1.3454061510867323,0.0835536970948117,-0.05014079809188843,1.0048352479934692,0.10476279258728027,8.662624423040597e-06,0.5735826292822831,0.8191477078456396,6.46658267598806e-06
10.0,1.3385856994160588,-0.7885910344797201,2.4326076228487086,-2.0018658116024453,1.3528412119915485,0.080684856080168,-0.05512326583266258,1.0048362016677856,0.10460135340690613,6.626264001260977e-06,0.5735964991052044,0.8191379957496276,9.46724618757848e-06
11.0,1.3344872371331866,-0.801205204839718,2.4286658884594368,-1.9856494000203289,1.3490040734845423,0.08216344028666855,-0.05148671194911003,1.0092624425888062,0.11145922541618347,7.44611221274681e-06,0.5735891324841144,0.819143154138574,8.281601250509101e-06
12.0,1.3324380059917504,-0.8075122900197169,2.426695021264801,-1.9775411942292704,1.3470855042310392,0.08290273238991884,-0.04966256022453308,1.011438250541687,0.1149253100156784,7.674270565348387e-06,0.5735862125084921,0.8191451987888461,7.902557010756907e-06
13.0,1.3303887748503145,-0.8138193751997158,2.4247241540701654,-1.9694329884382122,1.3451669349775361,0.08364202449316913,-0.04783494025468826,1.0135889053344727,0.11841611564159393,7.74239190537278e-06,0.5735839098878187,0.8191468111395224,7.603266530224106e-06
14.0,1.3283395437088783,-0.8201264603797148,2.4227532868755293,-1.961324782647154,1.343248365724033,0.08438131659641941,-0.046003662049770355,1.0157136917114258,0.12193092703819275,8.00053564632957e-06,0.5735824634706287,0.8191478239484352,7.4498176764463605e-06
15.0,1.3262903125674423,-0.8264335455597137,2.4207824196808936,-1.9532165768560958,1.3413297964705302,0.08512060869966968,-0.04416929557919502,1.0178128480911255,0.12547022104263306,7.961272424985572e-06,0.5735814779677912,0.8191485140153,7.445024076777125e-06
16.0,1.3242410814260062,-0.8327406307397127,2.4188115524862575,-1.9451083710650376,1.339411227217027,0.08585990080291997,-0.04233187064528465,1.0198862552642822,0.12903371453285217,7.84589145422841e-06,0.57358110358563,0.8191487761634364,7.6077007029912516e-06
17.0,1.3221918502845702,-0.8390477159197116,2.4168406852916218,-1.9370001652739794,1.337492657963524,0.08659919290617026,-0.0404915027320385,1.0219331979751587,0.132621169090271,7.708009604048058e-06,0.5735815238475939,0.8191484818874688,7.919215066307455e-06
18.0,1.320142619143134,-0.8453548010997105,2.414869818096986,-1.928891959482921,1.335574088710021,0.08733848500942054,-0.03864869475364685,1.0239537954330444,0.13623245060443878,7.387274544082872e-06,0.5735823664797403,0.8191478918608925,8.293640131352095e-06
19.0,1.318093388001698,-0.8516618862797095,2.41289895090235,-1.9207837536918628,1.3336555194565178,0.08807777711267081,-0.03680337965488434,1.0259475708007812,0.13986743986606598,7.066268911247028e-06,0.5735839464024336,0.8191467855648474,8.846228538501491e-06
20.0,1.3160441568602619,-0.8579689714597084,2.4109280837077143,-1.9126755479008046,1.3317369502030147,0.0888170692159211,-0.034956060349941254,1.0279145240783691,0.14352619647979736,6.542549797551552e-06,0.5735860039352997,0.8191453448303214,9.46272925510937e-06
21.0,1.2994943524801135,-0.8513138280310448,2.4092014413484346,-1.9191065514711945,1.316252549099277,0.09485044261404725,-0.023721754550933838,1.0293247699737549,0.13980042934417725,7.873894841561932e-06,0.5735734511259382,0.8191541344920548,6.7864301249267256e-06
22.0,1.2912194502900392,-0.847986256316713,2.408338120168795,-1.9223220532563894,1.308510348547408,0.09786712931311033,-0.018092986196279526,1.029954433441162,0.13792021572589874,6.220928446564147e-06,0.573582220489799,0.8191479940890115,8.901705602446065e-06
23.0,1.2763456620694107,-0.8430178568482006,2.406727541563083,-1.9272040788760962,1.2946108793752207,0.1033753259102499,-0.007913344539701939,1.0310852527618408,0.13516798615455627,1.0483100067512922e-05,0.5735553239952064,0.8191668268427974,2.6760162513611474e-06
24.0,1.2689087679590965,-0.8405336571139445,2.405922252260227,-1.9296450916859496,1.2876611447891269,0.10612942420881967,-0.002813807688653469,1.0315911769866943,0.1337776631116867,1.0473929315229905e-05,0.5735546263276206,0.8191673153275008,2.75957936415552e-06
25.0,1.2614718738487822,-0.8380494573796883,2.4051169629573708,-1.932086104495803,1.2807114102030333,0.10888352250738946,0.002291747834533453,1.032057285308838,0.13237810134887695,9.103116414622489e-06,0.573562344616568,0.8191619111813702,4.976306289325788e-06
26.0,1.254034979738468,-0.8355652576454321,2.4043116736545147,-1.9345271173056564,1.2737616756169394,0.11163762080595924,0.007402961608022451,1.0324838161468506,0.13096904754638672,6.344400848130451e-06,0.5735786288988174,0.8191505089697982,9.209874233355743e-06
27.0,1.2387832230957068,-0.8368841398445249,2.4047986159833807,-1.9355068946748524,1.2595340346712738,0.11742181553205312,0.017594169825315475,1.0323127508163452,0.13186965882778168,1.3223443615792699e-05,0.5735409760367293,0.8191768726174514,-8.175555992203407e-07
28.0,1.231157344774326,-0.8375435809440712,2.405042087147814,-1.9359967833594502,1.2524202141984409,0.12031391289510007,0.022688498720526695,1.032172679901123,0.13230732083320618,1.404019856952886e-05,0.5735361641300188,0.8191802416036006,-2.0404317602179496e-06
29.0,1.2235314664529453,-0.8382030220436176,2.405285558312247,-1.9364866720440481,1.245306393725608,0.12320601025814702,0.027782060205936432,1.0319968461990356,0.1327367126941681,1.317912450024373e-05,0.5735406475235921,0.8191771026245044,-5.015898244044798e-07
